Rural-UrbanContinuumCode2013,PopulationEstimate2018,PopTotalMale2017,PopTotalFemale2017,FracMale2017,PopulationEstimate65+2017,PopulationDensityperSqMile2010,CensusPopulation2010,MedianAge2010,#EligibleforMedicare2018,"MedicareEnrollment,AgedTot2017",DiabetesPercentage,HeartDiseaseMortality,StrokeMortality,Smokers_Percentage,RespMortalityRate2014,#FTEHospitalTotal2017,"TotalM.D.'s,TotNon-FedandFed2017",#HospParticipatinginNetwork2017,#Hospitals,#ICU_beds,dem_to_rep_ratio,PopMale<52010,PopFmle<52010,PopMale5-92010,PopFmle5-92010,PopMale10-142010,PopFmle10-142010,PopMale15-192010,PopFmle15-192010,PopMale20-242010,PopFmle20-242010,PopMale25-292010,PopFmle25-292010,PopMale30-342010,PopFmle30-342010,PopMale35-442010,PopFmle35-442010,PopMale45-542010,PopFmle45-542010,PopMale55-592010,PopFmle55-592010,PopMale60-642010,PopFmle60-642010,PopMale65-742010,PopFmle65-742010,PopMale75-842010,PopFmle75-842010,PopMale>842010,PopFmle>842010,stay at home,>50 gatherings,>500 gatherings,public schools,restaurant dine-in,entertainment/gym,SVIPercentile,Spread Factor
1.0,258111.0,124507.0,131820.0,0.4857350181603967,41703.0,276.4,233740.0,39.3,52849.0,41095.0,9.6,165.8,37.1,17.709280575,59.64,4725.0,1045.0,2.0,6.0,149.0,0.3048671836330639,7713.0,7531.0,8597.0,8252.0,9053.0,8509.0,8243.0,7599.0,5778.0,5783.0,6369.0,6761.0,6790.0,7170.0,15259.0,16304.0,18050.0,19331.0,8231.0,8554.0,6852.0,7383.0,8064.0,8927.0,3804.0,5401.0,1170.0,2262.0,22,16,16,15,16,16,0.3105,1.5497208565307173e-05
3.0,133777.0,64242.0,68255.0,0.4848562608964731,18468.0,153.0,121097.0,33.6,24034.0,16940.0,9.8,211.6,47.2,22.024756151,66.85,2808.0,168.0,0.0,4.0,64.0,0.4970111016225449,4496.0,4216.0,4167.0,4025.0,4318.0,3988.0,4960.0,5258.0,5084.0,5424.0,4373.0,4441.0,3907.0,3891.0,6945.0,7238.0,7879.0,8561.0,3611.0,4024.0,3130.0,3358.0,3800.0,4308.0,1714.0,2592.0,416.0,973.0,22,16,16,15,16,16,0.8885,1.0678752166451846e-05
3.0,111021.0,55347.0,56739.0,0.4937904823082276,15422.0,90.8,111860.0,35.0,21591.0,15229.0,10.5,202.3,41.2,22.291235625,64.62,2348.0,244.0,2.0,3.0,26.0,0.3343050592439345,4192.0,3950.0,4094.0,4048.0,4084.0,3796.0,4156.0,4041.0,4100.0,3929.0,4184.0,4196.0,3612.0,3549.0,7138.0,7235.0,8350.0,8242.0,3345.0,3420.0,2774.0,2859.0,3419.0,3920.0,1693.0,2207.0,427.0,900.0,22,16,16,15,16,16,0.8952,9.007304924293603e-06
3.0,22330.0,11206.0,11365.0,0.4964777812236941,4529.0,25.9,22721.0,41.0,5447.0,4137.0,13.9,252.5,45.6,19.369310994,64.66,166.0,4.0,0.0,2.0,0.0,0.3375564475664827,731.0,743.0,762.0,708.0,727.0,704.0,731.0,721.0,699.0,657.0,710.0,693.0,634.0,625.0,1319.0,1293.0,1642.0,1741.0,820.0,829.0,743.0,739.0,1034.0,1143.0,543.0,669.0,119.0,242.0,22,16,16,15,16,16,0.8079999999999999,1.2795086686712301e-05
6.0,46582.0,23034.0,23599.0,0.4939420581991294,8189.0,70.5,47168.0,38.7,10894.0,7698.0,20.4,277.3,44.4,23.236068374000002,73.4,667.0,58.0,0.0,2.0,13.0,0.4533290856960816,1668.0,1528.0,1697.0,1602.0,1730.0,1603.0,1658.0,1557.0,1309.0,1367.0,1515.0,1492.0,1429.0,1407.0,2842.0,2726.0,3529.0,3448.0,1621.0,1663.0,1444.0,1497.0,1789.0,2130.0,862.0,1306.0,267.0,482.0,22,16,16,15,16,16,0.9962,1.2267154081588842e-05
2.0,38798.0,19131.0,20247.0,0.4858296510742039,7617.0,69.5,41207.0,40.3,9852.0,7449.0,12.4,243.3,51.7,22.964287996,77.71,605.0,49.0,0.0,2.0,16.0,0.5423670074510484,1324.0,1308.0,1365.0,1213.0,1399.0,1405.0,1379.0,1334.0,1245.0,1232.0,1237.0,1234.0,1167.0,1193.0,2417.0,2485.0,3008.0,3062.0,1360.0,1443.0,1208.0,1295.0,1744.0,2018.0,940.0,1381.0,248.0,563.0,22,16,16,15,16,16,0.879,7.36414984572106e-06
2.0,26427.0,12972.0,13293.0,0.4938892061679041,3504.0,123.6,23788.0,35.8,4580.0,3320.0,8.5,200.3,46.7,20.022154037,60.56,0.0,10.0,0.0,0.0,0.0,0.7771040854626823,870.0,789.0,807.0,813.0,837.0,783.0,886.0,862.0,838.0,818.0,894.0,900.0,804.0,759.0,1462.0,1577.0,1811.0,1903.0,787.0,785.0,581.0,605.0,710.0,849.0,317.0,478.0,94.0,169.0,22,16,16,15,16,16,0.7611,5.405726827000524e-06
6.0,14134.0,7621.0,6690.0,0.5325274264551744,2602.0,16.1,15313.0,39.5,3196.0,2414.0,20.5,281.1,46.2,22.927338089000003,73.7,284.0,13.0,0.0,1.0,5.0,0.3567708333333333,458.0,512.0,471.0,491.0,472.0,478.0,481.0,482.0,499.0,381.0,649.0,395.0,604.0,436.0,1149.0,850.0,1284.0,1011.0,546.0,530.0,474.0,459.0,604.0,660.0,264.0,401.0,76.0,196.0,22,16,16,15,16,16,0.7755,0.0
2.0,293557.0,141998.0,150502.0,0.4854632478632479,52146.0,337.2,281674.0,41.0,66493.0,51984.0,7.4,122.5,30.6,11.391522395,52.48,10952.0,2041.0,3.0,4.0,72.0,1.7844876882288725,7579.0,7176.0,8397.0,7820.0,8751.0,8421.0,9530.0,9069.0,8766.0,8842.0,8814.0,8698.0,8307.0,8339.0,19051.0,19855.0,22431.0,23664.0,9877.0,10802.0,8463.0,8865.0,9528.0,11057.0,5269.0,7867.0,1921.0,4515.0,32,17,17,14,17,23,0.1363,9.732838450940897e-07
4.0,122083.0,59515.0,62306.0,0.4885446679964866,23288.0,140.8,122151.0,42.8,33173.0,23920.0,8.4,168.6,38.1,16.463107334,67.18,5236.0,438.0,1.0,2.0,16.0,0.9250828729281768,3260.0,3074.0,3455.0,3392.0,3732.0,3571.0,4150.0,3948.0,3602.0,3609.0,3242.0,3414.0,3289.0,3346.0,7725.0,8132.0,9990.0,10526.0,4662.0,4844.0,4104.0,4124.0,4754.0,5265.0,2674.0,3600.0,890.0,1777.0,32,17,17,14,17,23,0.3787,3.51049227633191e-06
6.0,39694.0,19568.0,20264.0,0.4912633058847158,8592.0,53.1,38786.0,44.1,11241.0,8481.0,8.2,167.3,35.6,17.510761602,57.96,477.0,89.0,0.0,1.0,4.0,1.0059741761418386,1045.0,1027.0,1135.0,1050.0,1238.0,1106.0,1268.0,1227.0,1026.0,947.0,923.0,975.0,1048.0,1089.0,2386.0,2383.0,2927.0,3301.0,1624.0,1675.0,1505.0,1601.0,1773.0,1818.0,854.0,1066.0,251.0,518.0,32,17,17,14,17,23,0.2197,1.799480310086447e-05
2.0,206229.0,99512.0,104679.0,0.48734763040486606,40300.0,199.0,197131.0,43.0,52269.0,40162.0,7.9,133.5,30.1,14.036913690999999,52.11,2578.0,367.0,1.0,2.0,14.0,1.1079499236156578,5303.0,5008.0,5853.0,5480.0,6267.0,6026.0,6455.0,6430.0,5372.0,5140.0,5085.0,5155.0,5240.0,5366.0,12874.0,13283.0,16575.0,17262.0,7373.0,8044.0,6467.0,6720.0,7656.0,8650.0,4190.0,5757.0,1366.0,2734.0,32,17,17,14,17,23,0.0936,2.078133669713903e-06
1.0,576031.0,284101.0,289134.0,0.4956100028784007,82263.0,1295.9,537656.0,38.4,98260.0,79018.0,8.8,161.1,41.2,13.675421228,47.47,6252.0,1699.0,1.0,2.0,53.0,1.0491491221620386,17718.0,16868.0,17330.0,16985.0,17766.0,17105.0,18274.0,16222.0,19464.0,15998.0,18827.0,18196.0,17255.0,17523.0,37028.0,38784.0,42151.0,44068.0,17199.0,18454.0,14747.0,16030.0,17453.0,19400.0,8162.0,11159.0,2389.0,5101.0,29,15,12,15,15,15,0.1783,3.4720353592080982e-06
1.0,828431.0,394898.0,437570.0,0.4743701860011436,139448.0,1345.5,805029.0,39.1,167442.0,133654.0,9.4,172.4,42.8,13.277830309,40.43,13137.0,4540.0,0.0,5.0,123.0,1.4611746288726697,24499.0,23575.0,24242.0,23212.0,24970.0,24261.0,28293.0,28001.0,28163.0,29609.0,25729.0,28135.0,23893.0,25798.0,48535.0,54309.0,56886.0,64330.0,25505.0,28909.0,21729.0,24970.0,25188.0,31282.0,16114.0,24211.0,6663.0,14018.0,29,15,12,15,15,15,0.3818,2.5866452883307637e-06
1.0,92003.0,45333.0,46169.0,0.4954317938405718,13194.0,416.3,88737.0,40.1,16373.0,12857.0,9.9,170.4,35.2,14.482916074,52.51,1014.0,192.0,0.0,1.0,4.0,0.6962484718826406,2594.0,2394.0,3159.0,3161.0,3706.0,3541.0,3629.0,3343.0,2532.0,2300.0,2204.0,2185.0,2079.0,2266.0,5975.0,6633.0,8082.0,8393.0,3023.0,3072.0,2428.0,2355.0,2755.0,2847.0,1192.0,1711.0,355.0,823.0,29,15,12,15,15,15,0.0471,1.5527443980863977e-06
1.0,168429.0,82994.0,84787.0,0.4946567251357424,27504.0,373.4,167134.0,41.1,34151.0,27870.0,8.3,175.2,45.5,12.630102677,58.31,2229.0,273.0,0.0,1.0,10.0,0.4563600446620287,4645.0,4386.0,5825.0,5608.0,6460.0,6140.0,6553.0,6137.0,4975.0,4423.0,4035.0,3801.0,3748.0,3833.0,11451.0,12207.0,14839.0,14966.0,5813.0,5728.0,4815.0,4937.0,5603.0,6292.0,2831.0,4063.0,917.0,2103.0,29,15,12,15,15,15,0.0404,2.544522787473823e-06
1.0,102826.0,51075.0,51671.0,0.4970996437817531,15672.0,292.0,101108.0,38.9,19922.0,14949.0,9.9,185.3,48.0,16.915939354000002,74.01,993.0,143.0,0.0,1.0,5.0,0.4728419010669253,3276.0,3148.0,3528.0,3399.0,3821.0,3559.0,3773.0,3546.0,3076.0,2897.0,2863.0,2885.0,2854.0,3004.0,7019.0,7291.0,8263.0,8270.0,3413.0,3434.0,3002.0,2912.0,3401.0,3488.0,1558.0,2085.0,454.0,889.0,29,15,12,15,15,15,0.2933,2.778619081888683e-06
1.0,161503.0,77055.0,82645.0,0.48249843456480895,19386.0,320.2,146551.0,37.4,24448.0,18599.0,10.8,163.5,26.9,14.16024778,47.54,742.0,191.0,1.0,1.0,10.0,1.9263293511360973,4825.0,4613.0,5294.0,4939.0,5969.0,5699.0,5873.0,5708.0,4441.0,4242.0,4163.0,4425.0,3972.0,4615.0,10668.0,12550.0,12002.0,12795.0,4178.0,4597.0,3401.0,3730.0,4034.0,4524.0,1593.0,2284.0,397.0,1020.0,29,15,12,15,15,15,0.1723,6.1918354457811925e-06
1.0,255648.0,124228.0,127794.0,0.4929252208140559,35571.0,353.5,233385.0,38.6,43149.0,34187.0,8.0,167.0,35.9,11.613052264,45.78,1659.0,612.0,0.0,1.0,18.0,0.9495984677934208,7623.0,7239.0,8386.0,7917.0,8820.0,8414.0,8617.0,8139.0,6705.0,6532.0,6758.0,6859.0,6753.0,7062.0,17074.0,17785.0,19413.0,19922.0,7435.0,7651.0,6090.0,6277.0,6674.0,7386.0,3320.0,4777.0,1138.0,2619.0,29,15,12,15,15,15,0.1589,1.0617277327754233e-05
1.0,253956.0,123332.0,128828.0,0.4891021573604061,39773.0,560.1,244826.0,39.4,49059.0,39210.0,9.4,166.0,38.3,14.609937744000002,47.37,1830.0,476.0,0.0,2.0,19.0,0.604636527099923,7653.0,7329.0,8485.0,7860.0,9180.0,8826.0,8996.0,8347.0,7202.0,6704.0,7183.0,7125.0,6755.0,7143.0,16376.0,17674.0,19880.0,20959.0,7920.0,8495.0,6930.0,7240.0,8082.0,9314.0,3996.0,5600.0,1055.0,2517.0,29,15,12,15,15,15,0.0933,2.250108567738393e-06
1.0,323196.0,156942.0,164171.0,0.4887438378390162,42981.0,1145.0,287085.0,38.4,49373.0,40308.0,8.0,114.0,32.3,9.0191011429,28.89,2275.0,2598.0,1.0,1.0,16.0,2.1606646449330302,8852.0,8511.0,10610.0,9947.0,11554.0,10897.0,10745.0,9607.0,7770.0,6957.0,8756.0,8973.0,8376.0,9256.0,20038.0,22835.0,24117.0,25468.0,9355.0,9823.0,7563.0,8030.0,8297.0,9319.0,3559.0,4718.0,1001.0,2151.0,29,15,12,15,15,15,0.1306,2.6520837421962436e-06
1.0,1052567.0,511782.0,547028.0,0.4833558428802146,158187.0,1978.2,971777.0,38.5,170136.0,144245.0,7.0,104.5,24.6,8.1757134357,26.31,18176.0,9789.0,1.0,6.0,150.0,3.8599952537107347,32737.0,30995.0,32483.0,31817.0,32934.0,31729.0,31127.0,28735.0,27294.0,26737.0,32506.0,33733.0,31640.0,34514.0,66756.0,73809.0,72553.0,80928.0,30881.0,34946.0,25027.0,28127.0,28441.0,34100.0,15613.0,22184.0,6410.0,13021.0,29,15,12,15,15,15,0.3255,5.971794941048205e-06
1.0,909308.0,439604.0,473152.0,0.4816226899631446,116434.0,1788.8,863420.0,34.9,136655.0,108532.0,12.1,172.2,38.9,11.97912293,26.31,4966.0,1795.0,3.0,5.0,89.0,10.485782207186617,29836.0,28728.0,27774.0,26708.0,28420.0,27503.0,34955.0,32484.0,36739.0,33905.0,32020.0,32662.0,29390.0,31668.0,58542.0,65390.0,59036.0,69017.0,23829.0,29432.0,19591.0,24278.0,22168.0,27932.0,9453.0,13672.0,2408.0,5880.0,29,15,12,15,15,15,0.6261,6.284213615502904e-06
1.0,50251.0,24653.0,25117.0,0.4953385573638738,9292.0,128.5,47798.0,42.6,10430.0,8424.0,8.3,172.4,39.7,11.981789447,51.98,0.0,64.0,0.0,0.0,0.0,0.4691931971988466,1358.0,1353.0,1633.0,1594.0,1704.0,1630.0,1690.0,1521.0,1194.0,1062.0,1116.0,1045.0,1084.0,1096.0,3225.0,3484.0,4188.0,4256.0,1702.0,1665.0,1487.0,1570.0,2101.0,2164.0,981.0,1154.0,280.0,461.0,29,15,12,15,15,15,0.022,5.685743283005029e-06
3.0,112664.0,56243.0,56424.0,0.4991967479386156,14155.0,294.4,105151.0,36.0,17149.0,13344.0,11.2,161.0,31.8,15.013894977,53.16,994.0,138.0,0.0,1.0,12.0,0.6117294072497645,3846.0,3734.0,3790.0,3838.0,3905.0,3750.0,4000.0,3932.0,3594.0,3634.0,3575.0,3398.0,3143.0,3240.0,7160.0,7593.0,8655.0,8325.0,3076.0,3115.0,2490.0,2577.0,3141.0,3161.0,1438.0,1756.0,508.0,777.0,29,15,12,15,15,15,0.2086,5.071971272354713e-06
2.0,150926.0,76599.0,73979.0,0.5086998100652154,25321.0,322.1,147430.0,39.7,31915.0,24699.0,12.0,192.5,41.2,15.46402323,65.56,2217.0,346.0,1.0,1.0,48.0,0.515366603248939,4536.0,4466.0,4841.0,4526.0,4887.0,4705.0,4906.0,4446.0,4747.0,4042.0,5167.0,4269.0,4936.0,4136.0,11018.0,9870.0,11973.0,11052.0,4789.0,4766.0,4044.0,4204.0,5128.0,5841.0,2950.0,4126.0,955.0,2104.0,29,15,12,15,15,15,0.614,1.8930753197877483e-06
1.0,602495.0,287234.0,324414.0,0.4696067018938998,82925.0,7671.5,620961.0,34.4,107662.0,74854.0,12.2,246.2,54.6,20.262595245,49.74,44712.0,6515.0,4.0,12.0,508.0,8.040983931759571,20695.0,20457.0,18060.0,17381.0,17309.0,17030.0,21781.0,22497.0,26502.0,29958.0,27103.0,30572.0,22109.0,23780.0,37159.0,39405.0,41494.0,45951.0,17568.0,20410.0,14062.0,16866.0,16432.0,22120.0,8927.0,14983.0,3048.0,7302.0,29,15,12,15,15,15,0.8312,4.505075916456924e-06
3.0,213413.0,102103.0,111341.0,0.4783596634245985,63768.0,548.3,215888.0,49.9,78585.0,66374.0,6.1,143.0,28.8,11.853906316,42.06,2535.0,882.0,3.0,2.0,34.0,1.338841753082312,4465.0,4389.0,4958.0,4916.0,5696.0,5335.0,6417.0,5591.0,5257.0,4322.0,4711.0,4414.0,4269.0,4362.0,10949.0,11953.0,16362.0,18001.0,8240.0,9368.0,8339.0,9695.0,12131.0,14648.0,8177.0,10603.0,2883.0,5437.0,23,16,16,16,16,16,0.0564,2.6775715229558244e-06
3.0,126348.0,61097.0,65216.0,0.4836952649371007,28800.0,141.6,131219.0,44.7,35315.0,27695.0,7.8,147.5,32.2,13.782954088,52.94,2778.0,686.0,0.0,2.0,24.0,2.595997387018232,3132.0,2988.0,3284.0,3338.0,3802.0,3719.0,4811.0,4609.0,4140.0,4147.0,3362.0,3358.0,3085.0,3095.0,7473.0,7839.0,10285.0,10875.0,4937.0,5200.0,4517.0,4837.0,5545.0,6321.0,3483.0,4797.0,1313.0,2927.0,23,16,16,16,16,16,0.4083,4.522656246466674e-06
1.0,564022.0,272048.0,289435.0,0.4845168954358369,93547.0,991.3,548285.0,39.8,123967.0,91668.0,9.2,154.3,28.6,15.01321279,48.88,7648.0,1058.0,0.0,4.0,96.0,1.228531054693057,15956.0,15347.0,16847.0,16246.0,18105.0,17209.0,19871.0,18815.0,18183.0,18052.0,16078.0,16331.0,15719.0,16543.0,37887.0,39560.0,42340.0,44107.0,17427.0,18500.0,14918.0,16365.0,18087.0,21068.0,10268.0,15514.0,3830.0,9112.0,23,16,16,16,16,16,0.5248,8.105053652922353e-06
1.0,790638.0,378853.0,406352.0,0.482489286237352,130723.0,1508.8,743159.0,40.4,162861.0,127288.0,8.3,135.7,26.6,11.74006476,44.01,8003.0,2294.0,2.0,5.0,98.0,1.6308430411690484,22399.0,21233.0,23974.0,22918.0,25395.0,24139.0,26421.0,25467.0,22692.0,22552.0,21075.0,21520.0,19904.0,21356.0,47963.0,52390.0,58144.0,63118.0,24677.0,27018.0,20685.0,23036.0,23870.0,28479.0,14092.0,21275.0,5324.0,12043.0,23,16,16,16,16,16,0.508,1.3912814714192841e-05
4.0,70963.0,34443.0,36259.0,0.4871573647138695,14984.0,102.1,71372.0,44.2,18895.0,14106.0,9.5,147.2,33.9,13.611180122,54.97,412.0,159.0,0.0,1.0,6.0,2.3618294094944043,1763.0,1647.0,1940.0,1822.0,2158.0,2023.0,2266.0,2072.0,2266.0,1996.0,1998.0,1971.0,1825.0,1843.0,4259.0,4626.0,5840.0,6301.0,3048.0,3337.0,2726.0,2767.0,2702.0,2951.0,1448.0,2039.0,571.0,1167.0,23,16,16,16,16,16,0.2096,0.0
2.0,470406.0,227029.0,242789.0,0.4832275476886794,77379.0,751.0,463490.0,38.6,104926.0,75496.0,9.5,150.8,32.7,15.440525252,49.07,10250.0,1535.0,2.0,5.0,119.0,1.4308953421872022,14125.0,13617.0,14894.0,14341.0,16139.0,15574.0,19151.0,17763.0,16601.0,16584.0,13651.0,14514.0,12362.0,13624.0,28047.0,30372.0,33659.0,35936.0,14771.0,15975.0,12347.0,13698.0,14615.0,17407.0,8728.0,13318.0,3579.0,8098.0,23,16,16,16,16,16,0.8232,2.399143353978114e-05
2.0,161355.0,75449.0,86385.0,0.4662122916074496,26801.0,299.8,158080.0,36.6,34997.0,26916.0,6.1,145.6,33.9,13.386156912999999,46.45,1445.0,789.0,0.0,1.0,11.0,2.540936209270308,3153.0,3016.0,3623.0,3609.0,4060.0,4001.0,7492.0,9542.0,10052.0,11850.0,4330.0,4338.0,3625.0,4024.0,8335.0,9184.0,10781.0,12071.0,5354.0,5961.0,4716.0,4941.0,4745.0,5431.0,2608.0,3855.0,1101.0,2282.0,23,16,16,16,16,16,0.2325,8.853592566523681e-07
1.0,1614714.0,784054.0,818893.0,0.4891328284715589,240158.0,1837.9,1503085.0,38.5,280644.0,228657.0,6.8,121.8,24.5,9.9544431395,36.99,29577.0,10589.0,9.0,11.0,216.0,2.367500329855819,43709.0,41962.0,44507.0,42986.0,46143.0,44303.0,50539.0,47834.0,51022.0,50724.0,56623.0,57123.0,52234.0,52344.0,104767.0,108251.0,113909.0,119092.0,46535.0,50128.0,38600.0,42735.0,45325.0,54432.0,27351.0,39151.0,9600.0,21156.0,23,16,16,16,16,16,0.2264,1.2828454893117738e-05
1.0,705388.0,336651.0,363671.0,0.4807088739179977,116110.0,1693.6,670850.0,40.7,137391.0,111499.0,7.3,130.5,24.3,12.238980283,39.61,7576.0,4878.0,1.0,4.0,59.0,1.8527684738939048,19174.0,18541.0,22005.0,20813.0,22674.0,21676.0,21644.0,21115.0,18377.0,20593.0,19435.0,20900.0,18618.0,20030.0,45301.0,48327.0,53229.0,56471.0,22160.0,23923.0,18429.0,20111.0,21590.0,26040.0,13357.0,19962.0,5094.0,11261.0,23,16,16,16,16,16,0.2092,2.106236972721801e-05
1.0,518132.0,250608.0,264534.0,0.4864833385746066,90682.0,750.9,494919.0,41.1,114007.0,89104.0,9.0,149.5,27.9,14.512457326,50.92,7372.0,1108.0,1.0,3.0,47.0,1.1746049632050204,14723.0,13787.0,17006.0,16355.0,18353.0,17342.0,17834.0,16622.0,13908.0,13187.0,12083.0,12134.0,12089.0,12837.0,33640.0,36005.0,40052.0,42086.0,16896.0,18178.0,14641.0,16315.0,17600.0,20237.0,8957.0,12417.0,2933.0,6702.0,23,16,16,16,16,16,0.2303,1.3785786523235668e-05
1.0,807252.0,386126.0,411813.0,0.4839041580872723,93737.0,12415.7,722023.0,31.5,113056.0,83173.0,9.1,125.4,26.0,14.475410922,39.94,72722.0,12393.0,7.0,10.0,447.0,4.873981079312192,20093.0,19481.0,16709.0,16123.0,16349.0,15815.0,27162.0,29063.0,46084.0,49420.0,40749.0,42872.0,30725.0,31055.0,46212.0,46717.0,41456.0,43224.0,17114.0,18877.0,14243.0,16754.0,17670.0,21924.0,9692.0,15122.0,3431.0,7887.0,23,16,16,16,16,16,0.7379,1.805065651299541e-05
2.0,830839.0,407684.0,418432.0,0.4934948602859647,126229.0,528.6,798552.0,39.2,160214.0,121793.0,7.9,146.6,34.0,13.804747585,51.87,14893.0,3490.0,2.0,8.0,169.0,1.2606258165167872,24151.0,22672.0,26087.0,25006.0,27790.0,26363.0,30626.0,28752.0,26991.0,25437.0,23269.0,23007.0,22952.0,23328.0,55551.0,57675.0,65347.0,65343.0,26378.0,26601.0,21152.0,22039.0,24000.0,27473.0,13798.0,19849.0,5184.0,11731.0,23,16,16,16,16,16,0.4096,7.3935589721439936e-06
3.0,103923.0,51287.0,52952.0,0.4920135457938008,20718.0,243.7,107771.0,41.7,27092.0,20748.0,7.1,261.6,31.2,17.791812575999998,62.01,1888.0,158.0,1.0,1.0,32.0,0.7639791019486021,3213.0,3018.0,3401.0,3143.0,3504.0,3300.0,3694.0,3524.0,3251.0,3053.0,3080.0,3158.0,3045.0,3011.0,6626.0,6472.0,8234.0,8595.0,3921.0,4119.0,3385.0,3517.0,4322.0,4847.0,2274.0,3333.0,801.0,1930.0,23,23,23,15,15,15,0.4404,0.0
3.0,154141.0,75607.0,78652.0,0.4901302355130009,29756.0,276.2,156813.0,41.0,37038.0,29271.0,9.6,215.3,50.7,16.593027897,57.69,2964.0,391.0,1.0,2.0,20.0,0.7631898983103476,4953.0,4632.0,5203.0,4796.0,5367.0,5069.0,5672.0,5304.0,4440.0,4536.0,4314.0,4439.0,4215.0,4270.0,9334.0,9852.0,11839.0,12142.0,5489.0,5716.0,4566.0,5116.0,6261.0,7099.0,3507.0,4925.0,1213.0,2544.0,23,23,23,15,15,15,0.6475,3.7071809020868647e-06
6.0,43622.0,22383.0,21027.0,0.5156185210780926,7724.0,89.4,45248.0,39.8,10078.0,7637.0,8.5,196.9,43.7,18.400619448,72.27,454.0,43.0,0.0,1.0,10.0,0.4294077719328016,1491.0,1477.0,1526.0,1450.0,1574.0,1409.0,1611.0,1417.0,1353.0,1160.0,1576.0,1241.0,1505.0,1088.0,3372.0,2530.0,3831.0,3213.0,1685.0,1452.0,1310.0,1318.0,1873.0,1915.0,872.0,1194.0,261.0,544.0,23,23,23,15,15,15,0.6315,0.0
3.0,134487.0,65541.0,68587.0,0.4886451747584397,23369.0,192.8,136146.0,39.2,31874.0,23473.0,12.1,187.5,35.7,18.79289397,72.15,4124.0,258.0,1.0,2.0,32.0,0.7670349907918969,4482.0,4270.0,4644.0,4408.0,4620.0,4570.0,5356.0,4860.0,4156.0,4270.0,3877.0,3963.0,3853.0,4010.0,8351.0,8583.0,9981.0,10175.0,4644.0,4924.0,3952.0,4088.0,4803.0,5562.0,2854.0,3944.0,946.0,2000.0,23,23,23,15,15,15,0.7242,4.248950243730408e-06
2.0,79332.0,38862.0,39581.0,0.495417054421682,12819.0,133.1,75382.0,38.4,15293.0,12231.0,9.9,170.7,36.8,15.278114989,44.69,217.0,47.0,1.0,1.0,2.0,0.7622481050101683,2235.0,2209.0,2622.0,2553.0,2837.0,2696.0,2931.0,2676.0,2808.0,3223.0,2018.0,1954.0,2033.0,2051.0,4676.0,4972.0,5822.0,5919.0,2552.0,2619.0,2107.0,2164.0,2721.0,2785.0,1296.0,1649.0,399.0,855.0,23,23,23,15,15,15,0.0401,5.4022516584912585e-06
7.0,13901.0,7038.0,6869.0,0.5060760767958582,3472.0,25.3,14074.0,47.7,4196.0,3004.0,11.4,190.1,39.4,17.845257997,77.09,614.0,19.0,1.0,1.0,6.0,0.4846118511713367,342.0,322.0,370.0,371.0,443.0,404.0,430.0,443.0,310.0,265.0,314.0,319.0,278.0,277.0,750.0,787.0,1249.0,1249.0,605.0,525.0,561.0,532.0,881.0,875.0,436.0,457.0,93.0,186.0,23,23,23,15,15,15,0.3697,1.0276752957135663e-05
7.0,25383.0,12680.0,12735.0,0.4989179618335629,5505.0,34.4,26168.0,45.4,7154.0,5533.0,9.1,185.1,39.9,17.76838109,47.27,927.0,75.0,1.0,1.0,6.0,0.4572261072261072,664.0,650.0,732.0,737.0,837.0,790.0,922.0,852.0,609.0,567.0,631.0,648.0,606.0,602.0,1518.0,1561.0,2236.0,2261.0,1055.0,1016.0,880.0,827.0,1153.0,1211.0,744.0,1004.0,289.0,566.0,23,23,23,15,15,15,0.2296,0.0
2.0,109826.0,53452.0,55575.0,0.4902638795894595,19697.0,187.4,107759.0,40.3,24806.0,19337.0,8.2,167.1,36.3,17.176635533,57.52,597.0,79.0,0.0,2.0,0.0,0.9032561845774928,3102.0,3037.0,3392.0,3268.0,3800.0,3737.0,4049.0,3775.0,3400.0,3301.0,3135.0,3227.0,3074.0,3024.0,6518.0,6839.0,8183.0,8929.0,3906.0,4071.0,3375.0,3509.0,3944.0,4457.0,2075.0,2668.0,642.0,1322.0,23,23,23,15,15,15,0.3131,1.3007588627205112e-06
7.0,33308.0,16446.0,16747.0,0.4954659114873618,7220.0,69.9,32694.0,43.1,9366.0,7499.0,6.5,172.0,38.7,16.529075452,62.56,1295.0,221.0,0.0,1.0,58.0,0.6567445365486059,925.0,780.0,1014.0,1019.0,1157.0,1065.0,1146.0,1045.0,872.0,808.0,824.0,849.0,808.0,892.0,1965.0,1958.0,2495.0,2685.0,1323.0,1362.0,1111.0,1154.0,1462.0,1417.0,745.0,997.0,255.0,561.0,23,23,23,15,15,15,0.1357,0.0
2.0,406892.0,196435.0,210950.0,0.4821851565472465,69353.0,668.5,425790.0,38.5,92586.0,68058.0,11.6,227.3,58.0,18.986887755999998,66.89,7024.0,1105.0,1.0,3.0,151.0,1.2206831006831007,14080.0,13239.0,14865.0,14197.0,15597.0,14963.0,16360.0,15670.0,12621.0,13068.0,11854.0,12925.0,12318.0,13127.0,26622.0,28438.0,31325.0,33656.0,13492.0,14942.0,11473.0,12769.0,14048.0,16890.0,8245.0,11547.0,2371.0,5088.0,23,23,23,15,15,15,0.6624,1.544811469803851e-05
